frequency_bin_normalized_0_to_1,gt_mean,gt_std,classical_mean,classical_std,deep_mean,deep_std
0.0205,0.002114371151973461,0.0022025278728418406,0.002233190867097046,0.0023149573359898695,0.002215297953671893,0.0022851647650413633
0.0215,0.0020325013871957563,0.0015696813970925,0.0021122466510104204,0.0016699215608114311,0.0020959997270190234,0.0016514968992011817
0.0225,0.0014452529356099684,0.0019229225544434335,0.0015275000995342814,0.0019817038577873342,0.0015151284117592802,0.001963365263842943
0.0235,0.002110646161910328,0.0015709288067283797,0.002192687543939893,0.0016607369183008352,0.0021795060036339645,0.0016460931121373464
0.0245,0.0015062734541410056,0.0021066136224211396,0.0015802431871706666,0.0022152695126157465,0.0015656377461034288,0.0021882759103852246
0.025500000000000002,0.0015730482203370555,0.0022457284231039948,0.0016264945561969791,0.0022857533568749018,0.0016167689208897726,0.0022743159566753486
0.026500000000000003,0.0017828554028748067,0.0014607426395613693,0.0018823509857938633,0.0015347604288308975,0.0018686094750805487,0.0015199495961090764
0.0275,0.001872234815402349,0.002181272124413162,0.0019088710753424616,0.002245029597245915,0.0018961905149036528,0.0022319359061367867
0.0285,0.0011043782911746433,0.0014459276207992586,0.0011639405075554677,0.0015172642795183216,0.001153030818263751,0.0014954200064107284
0.0295,0.002010963983392433,0.0016990988194186863,0.0020710349148797135,0.0017698996373591428,0.0020550814380649552,0.0017485795037167232
0.0305,0.0010818545815959495,0.002041824445180586,0.0011009272682841976,0.0020340821475797887,0.0010922295582437014,0.0020196064368947124
0.0315,0.0016589178101224333,0.002048842666485742,0.0017293631009956487,0.002114490175279112,0.001716302699872758,0.0020968857186151753
0.0325,0.0011587636610049655,0.0011250522499474894,0.0011965867525493882,0.0011816653743177133,0.0011867588139281788,0.0011650575545165973
0.0335,0.0012953128021806059,0.0015296936885933515,0.0013597017340828037,0.0015857079576168565,0.001349346801588,0.001565739550394378
0.0345,0.0011481535935761982,0.0015078956786326034,0.0011618358852053968,0.001541219015034857,0.0011528728080475105,0.0015288365431458896
0.035500000000000004,0.0015835084559501248,0.0013674217109368944,0.0016620373955298791,0.0014450740263094457,0.001649010809411889,0.001427014013429811
0.036500000000000005,0.0009545252583654859,0.0011680286347857765,0.0009545141374975584,0.0011212187016326719,0.0009465773304592503,0.0011067091633333095
0.0375,0.0013181770753815142,0.0016874320652189403,0.0013254257599984202,0.0017154975788893044,0.001317001484247226,0.001708604711797252
0.0385,0.0011124110528749607,0.0012118928431803407,0.0011571370167230888,0.0012763799517964466,0.0011448612215368204,0.0012562776134442636
0.0395,0.0011913714685469353,0.0010420998124533363,0.00121602508602881,0.001061239016800794,0.001207541143781937,0.0010513954744422688
0.0405,0.0009270487553534526,0.0012609545673302393,0.0009740484477544539,0.0012902172458047546,0.0009647199528479738,0.0012691084217840883
0.0415,0.0015256294183665711,0.0016416218770932709,0.001525372615746823,0.0017236260746129148,0.0015107704830348838,0.0016833971126512823
0.0425,0.001082652703724602,0.0011768607603976319,0.0011089284966403418,0.0012372979652695013,0.0010973918665307255,0.0012110331221490914
0.0435,0.00099156247100356,0.0007895933274822984,0.000999954827584303,0.0008159927330883885,0.0009920601777221546,0.0008061488092132878
0.0445,0.0010969142625663,0.0010328236918021867,0.0011159377161694029,0.0010495885063372826,0.0011080488932532914,0.0010370957894609706
0.0455,0.0011314205416018059,0.001986289597959084,0.0011665088922165872,0.002087299595783413,0.001152721755281299,0.0020365251767391927
0.0465,0.0009384853233155997,0.0008581875370891575,0.0009298184000341761,0.0008805135092409997,0.0009223849820378297,0.0008654359940564393
0.0475,0.000968091583712342,0.0010503265328046555,0.0009848449506170496,0.0010733773699716418,0.0009767140405420795,0.001060152540742442
0.0485,0.00093365818451355,0.0011400839036068333,0.000915426117864411,0.0011441468168380928,0.0009070121518013164,0.0011167185181858318
0.0495,0.00082938991344647,0.000704244481083409,0.0008440298428942991,0.0007773344561177907,0.000837048597068056,0.0007629961471768305
0.0505,0.0009683638428563252,0.0009483518173488466,0.0009804309825233062,0.0009686347484486963,0.0009721167039286005,0.0009507473746159642
0.051500000000000004,0.000651424652745418,0.0006034196704319442,0.000644006736424132,0.0005996752029028457,0.0006398052995833243,0.0005947124437841331
0.052500000000000005,0.0009839809451305714,0.0011903456799358377,0.001001075512820689,0.001254835742395785,0.0009912230800124802,0.0012217250311688322
0.0535,0.0006849612912329516,0.0006332812745394549,0.0006719472764524692,0.0006392216501906986,0.0006668269827178702,0.0006301711154879572
0.0545,0.0007189683111535774,0.0005696129777566374,0.0007177771828211099,0.0005839867637552856,0.0007125660182598027,0.0005752197725040249
0.0555,0.0008262781411580319,0.0009185006873216174,0.0007908174769748771,0.0009134475180502771,0.0007837761041470346,0.0008952177962223266
0.0565,0.0008336580832699652,0.0010189123797984848,0.0008286105226007667,0.001025874997225049,0.0008211096289235991,0.0010076743361943292
0.0575,0.0005851655498111956,0.0005241801723448125,0.0005714859899028262,0.0005037768538880527,0.0005676963742118301,0.0004952305309280059
0.0585,0.0007623539296515036,0.0006308640483072312,0.0007587918000679909,0.0006411663567974617,0.0007540201182868622,0.0006355911475243019
0.0595,0.0006673967625719893,0.0008824264124795998,0.0006389593497390552,0.000879325959478998,0.0006330168445903911,0.0008579166223222518
0.0605,0.0006887506272488528,0.0005940150090506008,0.0006791342650402694,0.0005924185482502021,0.0006747596573916773,0.0005862075855969171
0.0615,0.0006274165593872719,0.0005522497359856459,0.0006011942860047465,0.0005534036887376101,0.0005966250519901042,0.0005450617722505151
0.0625,0.0008440128684445874,0.0009660879362168865,0.0008270577815160594,0.0009730646358558151,0.0008210284474260759,0.0009551382532748618
0.0635,0.0005852316735722049,0.0006800907655505261,0.0005633040096609533,0.0006667372548839996,0.0005592134875772193,0.0006568696617605388
0.0645,0.0006975191181864662,0.0005308153793680347,0.0006824056399197962,0.0005361913614203557,0.000678536810409418,0.0005306787938711431
0.0655,0.0005637307263508153,0.0005003262543824598,0.0005228893505607621,0.000445330953301703,0.0005198774177243868,0.0004401907660294107
0.0665,0.0006839926287381456,0.000784826414445402,0.0007026686977098705,0.0008926155698532258,0.0006970886775551474,0.0008733394069458557
0.0675,0.0006542155270712758,0.0007258656142020913,0.0005985418156849256,0.0006199940649138617,0.0005952687950664887,0.0006129478434020973
0.0685,0.0006360934280116597,0.0005449374964776437,0.0005904161671515173,0.00051531154104386,0.0005878472107710672,0.0005117794481071113
0.0695,0.000491132013161455,0.0005572531651681083,0.00046736334393641845,0.0005258900748434418,0.0004642947391882127,0.0005154122394268083
0.07050000000000001,0.0007459963869980798,0.0007052075988872923,0.000699172084715221,0.0007019851196807392,0.0006947765405567728,0.0006884866078126918
0.07150000000000001,0.0004637432432109062,0.0004333729484725239,0.00044645148804526533,0.00042081335840416087,0.00044498490865056304,0.0004185702749314835
0.07250000000000001,0.0005347743410487505,0.0003704945951942976,0.0004947925025408192,0.00034914563120512097,0.000492352186039637,0.00034360083478460375
0.0735,0.00056311832159975,0.0005689949677726376,0.0005505923448104264,0.0005766178137496927,0.0005472969841028703,0.000565341065589176
0.0745,0.0005925974426885033,0.0005548727684290233,0.0005331445742964452,0.0004754947723121924,0.0005308307014133499,0.00047096804539536915
0.0755,0.00044188743542514236,0.0003420608451025202,0.00039845852048214564,0.00031093409742256195,0.0003969828718764627,0.00030821725096232444
0.0765,0.000685795708952752,0.0006692627553966722,0.0006394890550751513,0.0006423999780061377,0.0006352739198896779,0.0006285388919977146
0.0775,0.00041950583634002905,0.0004530583943319987,0.0003911493757939755,0.00043990727543291255,0.00038966720284214164,0.00043432842201722324
0.0785,0.0005498341963843422,0.00038195342656679863,0.0005069392143332274,0.0003528950169774765,0.000505476551480795,0.0003477960969682839
0.0795,0.00046946523360509454,0.0005038790913888295,0.0004218745620937497,0.0004803498680177601,0.00041993254314976245,0.00047211579579341776
0.0805,0.0005687938649029155,0.0005672824188120431,0.0005402994585246079,0.0005637888129276804,0.0005388355701903367,0.0005573476094308157
0.0815,0.00044300580471446076,0.0004874320071311212,0.0003953272878970471,0.00038940509882187213,0.00039466469880309625,0.000386882729761702
0.0825,0.0005521356575314396,0.0004220182697765948,0.0004941099296167326,0.0004012264995587686,0.0004934835680111969,0.0003980338193611212
0.0835,0.0004456657155979371,0.0004927998851318055,0.0003895856026068197,0.00043944119615181327,0.00038941982327742866,0.000433515711967
0.0845,0.0004991681859228603,0.0004153534908466181,0.00046572551421178584,0.00040069972244744336,0.0004656140660596048,0.0003984214186435392
0.0855,0.0004950942038525391,0.0004140118758388232,0.00042623623705573125,0.0003663777906564135,0.0004264267853414811,0.0003645418833888283
0.08650000000000001,0.00039763955311602713,0.00035646885865812364,0.00035760209997692533,0.0003331748275445304,0.000357812083159974,0.0003304576019979149
0.0875,0.000452675574994297,0.0003930805943493148,0.0004034458536234818,0.0003572345623309623,0.00040444023038198914,0.00035500913991840904
0.0885,0.0004338477381992754,0.0003452773545524215,0.0003833852302706166,0.0003229526808677528,0.0003841956099283093,0.0003217564325220135
0.0895,0.00043269493830811416,0.00035048033027065205,0.00037331059143775236,0.000301045240701831,0.0003748180837412926,0.00030115442909926804
0.0905,0.00039660530313858847,0.00039010578897853666,0.0003528117455193955,0.0003498064918236473,0.0003540601243627812,0.00034770413534239273
0.0915,0.0004786338622676502,0.0004190844267002105,0.00041384362029289143,0.0003835104864042517,0.0004163144559367868,0.00038574091955784635
0.0925,0.00036963469086196305,0.00034545410586182736,0.0003144224814633339,0.0002900627022890913,0.00031593376220401324,0.00029027132873110325
0.0935,0.0004181908096399992,0.0003400960774414749,0.00035909885864682326,0.0003048909541754889,0.00036198263273356097,0.000304731644342652
0.0945,0.00037904067349144754,0.00033360941951460416,0.00033156351220276436,0.00031268202412370656,0.0003339548052252676,0.0003126007391893159
0.0955,0.00039513185796965404,0.000361303071809622,0.0003383911980601282,0.00030305372559525024,0.00034218616247816663,0.0003075662771335411
0.0965,0.00041173609512097783,0.00035492320744990815,0.00033518459219061955,0.00029209396856318636,0.00033801283695032567,0.00029227255051852773
0.0975,0.00039631924497939784,0.00035888130723117737,0.0003477804097732993,0.00032519309424286236,0.0003516307851511243,0.0003256120296100193
0.0985,0.0003515070229206163,0.0003825111932529402,0.00029422853013652474,0.0003453991455480759,0.00029801579525916993,0.0003519445934907563
0.0995,0.00040849170087595507,0.0002845698540880803,0.0003400882319855558,0.00022895817969940106,0.0003451269449612209,0.00023097903174582973
0.1005,0.00034336154328168313,0.00031705501123451766,0.0002919141004412194,0.0002843772172551206,0.0002954247911418225,0.00028550919192203093
0.1015,0.0003682238441734906,0.0002503859601634231,0.00030292886978041923,0.00021094344310196167,0.0003086017124404376,0.00021483554623071384
0.10250000000000001,0.00033409996108288323,0.00029477575878285783,0.00026693865735620504,0.00024188297780267914,0.00027130081635932826,0.00024517049995618345
0.10350000000000001,0.00036780719936112933,0.0002540479405091724,0.0003143127791060992,0.00023237206348364272,0.00032032885402996875,0.00023639126219362686
0.10450000000000001,0.00032276205687342777,0.0002991139662389743,0.0002570442176173792,0.0002445965349940336,0.0002619162643811704,0.00024723974877063123
0.1055,0.0004247113988691842,0.000536110156274476,0.00034751562081504576,0.00044979467821380786,0.00035558869462148826,0.0004612212643574733
0.1065,0.00029038192001088587,0.00019897191317177947,0.00023312662465491688,0.0001654054155293505,0.0002378927055356306,0.00016786841184134485
0.1075,0.0003481749532415545,0.00026938221143414323,0.0002813757263826135,0.00022232696833499177,0.0002884128043743906,0.00022677504231354213
0.1085,0.0003095864146801852,0.00033970502285967416,0.00025013516538150056,0.0002713527985866383,0.00025626170734133484,0.0002781906269126105
0.1095,0.0003644929526637566,0.00029584430674774604,0.000292391412359369,0.0002475049445112076,0.00030107082643341396,0.0002558645595901656
0.1105,0.0002668021098341669,0.00020695775638227655,0.00021146556018106758,0.0001717740404267125,0.0002171506862911579,0.00017534205546071408
0.1115,0.0003734972130910479,0.00030246870094975345,0.0002956524793694515,0.0002490763618399051,0.00030490201593334873,0.00025522404519311083
0.1125,0.0002886711879079693,0.00024977997488527016,0.00021968186928774815,0.00018958024426528545,0.00022626891676649059,0.00019500231501108842
0.1135,0.00031508755605671855,0.00021613316737985975,0.00024736310681505345,0.00018010014086240883,0.00025674464634926013,0.0001867470822075444
0.1145,0.0003270602874914871,0.00037162418068184885,0.0002581464579869184,0.00028709431776362547,0.00026683775260039153,0.00029503563093093675
0.1155,0.00031680851979263804,0.00023108790295552412,0.00023671216421672098,0.00017289358934844304,0.00024630267340939064,0.00017922759892655148
0.1165,0.0002628790247717978,0.00027240809113872463,0.00021115717988136407,0.00022992535519957415,0.00021976226021478033,0.00024000562157446364
0.11750000000000001,0.0003662333792735454,0.00024056763737381853,0.00027740045841434345,0.0001933157767504714,0.0002900492003041911,0.0002023876139897371
0.11850000000000001,0.0002507405940602733,0.00021971753282933463,0.00018116262560060464,0.00016665556813956183,0.00018857393697277797,0.00017220463641963676
0.1195,0.0003315124349776328,0.000352978471822243,0.0002550259221925537,0.00028983465783832536,0.00026904721880820453,0.000311270412038318
0.1205,0.0002861077849324564,0.0002437323091923655,0.00021335430457724766,0.00019234058285351116,0.0002232850121098024,0.00020011347469527492
0.1215,0.00029224498120723627,0.00021141778918345783,0.0002127920385182747,0.00015607882797963278,0.00022431460413946066,0.00016395877121550367
0.1225,0.00024358758450329285,0.00019123730241389322,0.00018477483776383033,0.00014585884225464367,0.00019470886685654903,0.0001529906178658267
0.1235,0.00034175209111198706,0.00032185719769122287,0.0002488774953006001,0.00024298035972223776,0.0002646616615037551,0.0002603402153539235
0.1245,0.00020734603221208092,0.00016720785508552563,0.00014596573777132484,0.0001165179660507472,0.0001539151246230298,0.00012139920971398352
0.1255,0.00033391240576649854,0.0002547923235126359,0.00024355139030182873,0.00018947699377505872,0.00025969418128017033,0.00020111703050698084
0.1265,0.00028762905676684493,0.00030172508269336824,0.00021008904606179576,0.0002285418048979704,0.0002252677605808437,0.0002495816335772602
0.1275,0.0002572835040792145,0.00017151155923513038,0.00017908336680710706,0.00012348681066086045,0.00019224938496702177,0.0001311061602675157
0.1285,0.00025869801389023534,0.0001892413849278613,0.00018549725115635856,0.0001367658568477002,0.0001990341769103197,0.00014617392848460348
0.1295,0.00025238956630816773,0.0001962751953144808,0.00017760808839466615,0.00014201470922890346,0.0001922219177836255,0.00015420831078734508
0.1305,0.0002796729547117209,0.00024915827693703025,0.0001910532339535939,0.00018343509890332495,0.0002077499451467707,0.00020331752879920636
0.1315,0.0002444788949647444,0.00019001076629409714,0.00017197833158970642,0.000132426310835551,0.00018643201529944785,0.0001420111202693311
0.1325,0.00026653839824627187,0.00019980316450073047,0.00018298498409854757,0.00014201175032581612,0.00020038711320163015,0.00015685407189690946
0.1335,0.00022270439365997528,0.0001516499833200482,0.00015300101931685917,0.00011094764077863056,0.0001677089992526167,0.0001219403687100688
0.1345,0.00024157686502700718,0.00018131820937490736,0.00015736742059269408,0.00010347484427352439,0.00017333849493036645,0.00011355698156566963
0.1355,0.0002518267068879655,0.00027555990915846383,0.00017445964371746634,0.00019894016882932703,0.00019359022840823237,0.0002268495438241539
0.1365,0.0002408002206011445,0.000162523019553547,0.00016057882180311743,0.00011171443653158473,0.00017786811783497103,0.00012326819805357923
0.1375,0.0002253266799373486,0.0002393659882074927,0.00014785541206723273,0.0001699443650938273,0.0001648881936490812,0.00019546563913823826
0.1385,0.00027500308343552185,0.0002172128154386008,0.00018032736414539053,0.00014896867758463142,0.00020281826664707433,0.0001710494291770337
0.1395,0.00020000435717450416,0.00013827692782319761,0.0001298927854062275,9.169455149839757e-05,0.00014502380698854574,0.00010094838969750732
0.1405,0.0002645043277188004,0.00021786291750160215,0.00018674027655708799,0.000262906224334599,0.00021235526652757422,0.00030639982592388994
0.14150000000000001,0.0002480546444773617,0.00031523612678545175,0.0001408182131782867,0.00013542703140358885,0.00016016588405120578,0.0001561866262583787
0.14250000000000002,0.0002276821690616245,0.00019055372048691128,0.00014824437822210946,0.0001283121427194948,0.00016886751314124356,0.0001478598861550082
0.14350000000000002,0.0002264857486281588,0.00015817488706537005,0.00013894596356363306,9.787453002659743e-05,0.00015877948547104933,0.00011172347051711698
0.14450000000000002,0.00026016894104389723,0.0002902907663289574,0.00016506207700095555,0.0001978338736942624,0.00019171211806457832,0.0002346112200220427
0.1455,0.00019989771624103863,0.00014190089019174996,0.00012330412774509987,9.019617466281424e-05,0.00014157809803472599,0.00010230702150840284
0.1465,0.00024299882932217912,0.00016907384732633597,0.00014179206794207903,9.840040140781932e-05,0.0001654831382783231,0.00011583555154587079
0.1475,0.00019478600613068216,0.0001450010840916045,0.0001283142319858223,0.00011122333644058497,0.00015008598551348294,0.00013316774777107605
0.1485,0.00021969964776871856,0.00017919739724558538,0.00012556214775234884,8.96318224743917e-05,0.00014813042252952055,0.00010606882530315477
0.1495,0.00020572486415442536,0.00017153969206104921,0.00011793827846320846,9.663152093654217e-05,0.00013911722081338742,0.00011325608651054901
0.1505,0.00021249417649334742,0.00015068050037298793,0.00013269006240033518,0.00010632726680579916,0.00015905143995115876,0.0001294644951755131
0.1515,0.0001937790543083639,0.00018008018689813003,0.00011036610821550624,0.00010825194563174379,0.0001322699203534147,0.0001358543354396978
0.1525,0.00023015082974289647,0.0001803513314041919,0.00013276171264659,0.00010236900012608426,0.0001610008800388912,0.00012608415562920933
0.1535,0.0001922096352899883,0.00013847083980343276,0.00011011971842828954,8.487393295152123e-05,0.00013306106220413962,0.00010322772643695278
0.1545,0.00021195750082841368,0.00015677400432285044,0.00012543089253276257,0.00010827179878899507,0.00015370039835691058,0.00013541099325561445
0.1555,0.00020495175778870243,0.00026961834006575405,0.00011038578739452284,0.00015380474255395786,0.00013674484696681735,0.0002023412299704264
0.1565,0.00022964164258712922,0.00016593567828189216,0.0001286694471589297,9.818707987974462e-05,0.000160037832500943,0.00012333227017886724
0.1575,0.0001680999613852565,0.00012414100946615884,9.450684886812657e-05,6.930746746645936e-05,0.0001165338426929932,8.494854997988027e-05
0.1585,0.00026297654962411087,0.0002826728634452508,0.00014108684711441958,0.00015785829283196102,0.0001810931702187008,0.00021563608878363968
0.1595,0.0001673562376265558,0.00011741734320926966,9.207907608906258e-05,7.29097719929543e-05,0.00011529171335811205,9.078943800954533e-05
0.1605,0.00020142789480475108,0.00014941938893214617,0.00010885389366872206,8.146331546133871e-05,0.00013935133114263668,0.00010615523184145238
0.1615,0.0001921062323644182,0.00016649745311072642,0.00011199080120919204,0.00016239920589406146,0.00014628392711060713,0.00022675254368326138
0.1625,0.00023175350415919962,0.00036287038588188477,0.00010715517101916516,8.488868879503618e-05,0.00014074315747239247,0.00011612383202068476
0.1635,0.0001545490714456872,0.00011804254894951374,8.127170973825474e-05,6.417357944929815e-05,0.00010482332784014979,8.265221317463624e-05
0.1645,0.00022990351191914035,0.00017088523194285564,0.0001168336024387934,8.72492231846913e-05,0.0001553864168794578,0.00012079548168713873
0.1655,0.00017331407454706003,0.00019374954870368766,8.630513499671642e-05,9.94639973561075e-05,0.0001135175668955538,0.00013769054461150484
0.1665,0.00021298492531556456,0.0001567768256568394,0.00010488845950295176,7.531680536181825e-05,0.0001418463404960462,0.00010315285768425617
0.1675,0.00019026330079285986,0.0001524464970802955,9.248559809963042e-05,7.697316895323699e-05,0.00012428558279029423,0.0001055812099231075
0.1685,0.00016747896454530426,0.00010947036555347995,8.194945697881912e-05,5.647811864446028e-05,0.00011134910823624651,7.664038254496536e-05
0.1695,0.0001781119691866336,0.00011994707946826337,8.866078916287686e-05,5.933926234933916e-05,0.0001215314251305062,8.33941086606844e-05
0.1705,0.00019095485710316523,0.000152939680552503,8.829233121323837e-05,7.51894370517433e-05,0.0001228865858139646,0.00010682459311607098
0.1715,0.00016503665336919728,9.81644115987199e-05,7.577727510340249e-05,4.5894042796122845e-05,0.0001053076854166657,6.405328901195988e-05
0.17250000000000001,0.00018420332082886044,0.00015372953959887564,8.611456390553386e-05,7.177888354514203e-05,0.00012240755619908505,0.00010833717548334604
0.17350000000000002,0.00017704046949307598,0.00012750488429502413,7.955533462994305e-05,5.465468144617873e-05,0.00011390798191942177,8.12851803149073e-05
0.17450000000000002,0.00015840016991079128,0.00010225994480375766,7.103697870089935e-05,4.830992335507739e-05,0.00010172646122115499,6.94603136066167e-05
0.1755,0.00017656992320304394,0.00012607946835459393,7.897224194341364e-05,5.4500608004811825e-05,0.0001152498419421371,8.423150437205099e-05
0.1765,0.00016860668724670916,0.00014018257538303907,7.303001326687836e-05,6.156680732308452e-05,0.00010820003104342502,9.68693795848888e-05
0.1775,0.00017086322955557848,0.00011663601284482778,7.416568185109337e-05,5.115797136309216e-05,0.00010910455049433794,7.586563939728271e-05
0.1785,0.00016151096924800016,0.00012854445880524759,7.096179524604699e-05,5.755944669950536e-05,0.000105470047649116,8.620323117641688e-05
0.1795,0.00018095090455018056,0.0001440240913715046,7.442230603256131e-05,6.260310623013231e-05,0.0001132105095435198,9.980690691810476e-05
0.1805,0.00014403341005528796,0.00010024543127780486,6.0139839184452723e-05,4.4197600901074834e-05,9.142969249401403e-05,6.615877867572486e-05
0.1815,0.00016864291894359352,0.00011094189023131924,6.843805399701279e-05,4.476835095862479e-05,0.00010656225617071909,7.257140604664376e-05
0.1825,0.00016430359734569816,0.0001209765486579552,6.670485164305126e-05,5.292949284372806e-05,0.0001044544400536116,8.46654394176428e-05
0.1835,0.00017481847249700325,0.00020496563027186905,6.837786186401017e-05,8.787606975032625e-05,0.00010965043293229866,0.00015442255879694001
0.1845,0.00014992123120694675,0.00011047130348796899,6.168786215224411e-05,4.568580545129659e-05,9.860279470218882e-05,7.617706996566434e-05
0.1855,0.00018528808769715429,0.00014364278302592565,7.065921219885598e-05,5.806665153516815e-05,0.0001164158386673062,0.00010146539831953352
0.1865,0.00015048562158485285,0.00016443458977834306,5.735142256224522e-05,6.589186515881202e-05,9.45263256267529e-05,0.00012315215624235436
0.1875,0.00018083466731332355,0.00012578260529187878,6.718055697972336e-05,4.721934190532815e-05,0.00011372835555609178,8.621238991389661e-05
0.1885,0.0001469012341485649,0.0001310772028680796,5.368544659839714e-05,4.5138806057431306e-05,9.164350486814007e-05,8.267581473412296e-05
0.1895,0.00015821895601301532,0.00010569359788595284,5.651345192635507e-05,3.8346415611045106e-05,9.583277286719688e-05,6.919908984881231e-05
0.1905,0.00017701337638928384,0.00018674704555451244,6.366679884963222e-05,6.896716762751275e-05,0.00011163790467144347,0.00014031387582617868
0.1915,0.00015870210224884357,0.0001222636807118302,5.7129281151533635e-05,4.243493861268552e-05,0.0001019692871170842,8.191339436660109e-05
0.1925,0.00014206572837108459,0.00011722168514377268,5.0301950959658755e-05,3.976319986248483e-05,8.807409691157952e-05,7.502343841208442e-05
0.1935,0.00017440832521420683,0.00010857156635229979,5.9362947873334034e-05,4.018674064478315e-05,0.00010880256847424075,8.007683343147457e-05
0.1945,0.0001393582702559283,0.00014341599666419484,4.6340891538350835e-05,4.404306776313881e-05,8.499407573578447e-05,9.084956195635944e-05
0.1955,0.00016498690678931393,0.00012727489600431428,5.567352524950752e-05,3.852534582595568e-05,0.00010448236899494497,8.204872975247658e-05
0.1965,0.0001480211998222989,0.0001260076808108837,4.5584311047393974e-05,4.0308827349485276e-05,8.513120230876196e-05,7.867874446155574e-05
0.1975,0.00018103209471667067,0.00021757344897175963,5.79513899599472e-05,6.101552255537143e-05,0.00011686257541947542,0.0001596205955546188
0.1985,0.00014173473507981277,0.00011819396797390516,4.520063105202347e-05,3.6235097398076395e-05,8.625819387620217e-05,7.420596934865394e-05
0.1995,0.00016495689212304632,0.00010757017363175265,4.744748353015214e-05,3.1153423292127415e-05,9.580778030993784e-05,7.31398174986891e-05
0.2005,0.00015028646065878718,0.0001506480799831498,4.951062548661167e-05,5.034807650073496e-05,0.00010102734085492991,0.00012122974120334631
0.2015,0.00016004955496816856,0.00016142655735943036,4.656027444711085e-05,3.0766415574565066e-05,9.459773171268456e-05,7.268557233155853e-05
0.2025,0.000128544216009416,0.0001000274795151012,3.717723081195209e-05,3.242560864521107e-05,7.545078398673464e-05,7.055286056868424e-05
0.20350000000000001,0.0001613041497475665,0.00010452223751673919,4.745775707507086e-05,3.0579231787215594e-05,9.93289669687842e-05,6.956562051364522e-05
0.20450000000000002,0.00013921131603955464,0.00016958240623383465,4.103299171608748e-05,4.6628121199049245e-05,8.705543054800355e-05,0.00012447316399406846
0.20550000000000002,0.00016485979410648505,0.00011577092353175702,4.390755297805502e-05,3.0447243889926275e-05,9.649485219072738e-05,7.499799621362232e-05
0.20650000000000002,0.00011787303824297002,8.970591566461888e-05,3.352618023358563e-05,2.696887156748738e-05,7.098657802106538e-05,6.011228836815952e-05
0.20750000000000002,0.00015158036675213193,0.00010426104792741847,4.365612489427469e-05,3.567269934410774e-05,9.638964186974866e-05,9.10307488306949e-05
0.20850000000000002,0.0001717007861411513,0.00018382664078351896,4.193055405267906e-05,4.03501558490349e-05,9.47560143149296e-05,0.00010383154180114361
0.2095,0.00013824974948855172,9.485839629604846e-05,3.620065474093528e-05,2.6586016679280782e-05,8.403942501432274e-05,6.526446549710328e-05
0.2105,0.00013516499360225547,9.269291446567549e-05,3.4922066525072006e-05,2.3441653228835537e-05,7.987621077276406e-05,5.899805828207791e-05
